order_id,customer_id,restaurant_id,order_timestamp,order_status,subtotal,discount_amount,delivery_fee,tax_amount,total_amount,payment_method,delivery_address,estimated_delivery_time,actual_delivery_time,cancellation_reason,delivery_address_norm
483,72,44,2024-09-22T21:15:01,delivered,749.49,0.0,27.74,37.47,814.7,upi,Sergiostad,2024-09-22T21:53:01,2024-09-22T21:44:01,,sergiostad
484,84,30,2025-05-25T13:26:14,delivered,127.27,0.0,44.43,6.36,178.06,card,Lake Brett,2025-05-25T14:16:14,2025-05-25T14:14:14,,lake brett
485,94,36,2025-02-06T18:04:41,delivered,1248.85,0.0,31.3,62.44,1342.59,upi,Millerside,2025-02-06T18:57:41,2025-02-06T18:59:41,,millerside
486,31,31,2025-04-17T14:02:10,delivered,786.32,0.0,47.01,39.32,872.65,upi,Harrytown,2025-04-17T14:36:10,2025-04-17T14:35:10,,harrytown
487,79,34,2026-05-21T21:47:37,delivered,125.75,0.0,43.36,6.29,175.4,cash,Theresaberg,2026-05-21T22:31:37,2026-05-21T22:18:37,,theresaberg
488,46,7,2025-01-29T12:17:30,delivered,150.38,0.0,24.91,7.52,182.81,cash,Coffeyside,2025-01-29T12:39:30,2025-01-29T12:39:30,,coffeyside
489,96,35,2026-05-07T19:41:19,delivered,906.88,0.0,32.21,45.34,984.43,card,East Williamport,2026-05-07T20:20:19,2026-05-07T20:21:19,,east williamport
490,42,43,2025-07-01T21:19:47,delivered,517.01,0.0,50.13,25.85,592.99,upi,Goodville,2025-07-01T21:53:47,2025-07-01T22:21:47,,goodville
491,39,47,2026-06-04T20:58:06,delivered,231.98,0.0,42.45,11.6,286.03,card,Port Chad,2026-06-04T21:29:06,2026-06-04T21:13:06,,port chad
492,89,2,2025-06-24T12:25:00,delivered,858.76,0.0,40.99,42.94,942.69,cash,Nelsonville,2025-06-24T13:04:00,2025-06-24T12:49:00,,nelsonville
493,78,2,2025-09-22T19:59:47,pending,1445.85,162.58,50.88,72.29,1406.44,card,Montgomerytown,2025-09-22T20:38:47,2025-09-22T20:33:47,,montgomerytown
494,58,28,2025-09-07T21:40:00,delivered,737.49,0.0,21.16,36.87,795.52,upi,Robertsfurt,2025-09-07T22:17:00,2025-09-07T22:35:00,,robertsfurt
495,66,50,2025-01-02T21:41:49,pending,280.15,0.0,25.81,14.01,319.97,cash,Sarahchester,2025-01-02T22:24:49,2025-01-02T22:24:49,,sarahchester
496,68,25,2026-08-26T11:20:04,delivered,1179.03,0.0,38.32,58.95,1276.3,card,New Michaelshire,2026-08-26T11:54:04,2026-08-26T11:40:04,,new michaelshire
497,91,9,2024-08-28T20:09:53,delivered,88.98,0.0,43.31,4.45,136.74,cash,Hannahport,2024-08-28T20:42:53,2024-08-28T20:35:53,,hannahport
498,64,43,2025-07-31T19:23:11,delivered,748.1,0.0,37.39,37.41,822.9,upi,Port Heather,2025-07-31T19:57:11,2025-07-31T19:55:11,,port heather
499,32,13,2026-07-26T12:55:45,delivered,1437.66,0.0,39.83,71.88,1549.37,cash,Wilsonland,2026-07-26T13:42:45,2026-07-26T13:43:45,,wilsonland
500,92,18,2025-10-09T13:06:54,delivered,166.94,0.0,43.74,8.35,219.03,card,Port Amyhaven,2025-10-09T13:33:54,2025-10-09T13:34:54,,port amyhaven
501,44,38,2024-10-12T18:42:03,delivered,705.34,0.0,39.46,35.27,780.07,card,Baileyport,2024-10-12T19:03:03,2024-10-12T19:04:03,,baileyport
502,41,48,2026-04-29T11:58:05,pending,505.53,0.0,33.32,25.28,564.13,upi,North Terrance,2026-04-29T12:48:05,2026-04-29T12:29:05,,north terrance
503,95,45,2026-04-13T21:19:03,delivered,501.45,0.0,42.09,25.07,568.61,upi,Ericborough,2026-04-13T21:39:03,2026-04-13T21:35:03,,ericborough
504,30,9,2024-09-22T11:53:10,pending,285.9,0.0,41.25,14.29,341.44,cash,Kristopherbury,2024-09-22T12:26:10,2024-09-22T12:18:10,,kristopherbury
505,38,8,2025-12-05T13:13:29,delivered,777.78,0.0,49.0,38.89,865.67,upi,Lake Eric,2025-12-05T14:06:29,2025-12-05T14:06:29,,lake eric
506,77,13,2026-02-16T12:58:22,delivered,646.14,0.0,37.31,32.31,715.76,card,Jamesside,2026-02-16T13:45:22,2026-02-16T13:20:22,,jamesside
507,18,16,2025-12-30T20:48:59,delivered,520.08,0.0,35.84,26.0,581.92,upi,Bradleychester,2025-12-30T21:19:59,2025-12-30T20:52:59,,bradleychester
508,56,44,2026-04-15T19:42:21,delivered,645.48,0.0,45.05,32.27,722.8,card,Tuckermouth,2026-04-15T20:20:21,2026-04-15T20:11:21,,tuckermouth
509,68,26,2025-02-04T21:54:49,delivered,872.61,0.0,36.21,43.63,952.45,upi,New Michaelshire,2025-02-04T22:37:49,2025-02-04T22:17:49,,new michaelshire
510,92,4,2025-11-10T21:52:43,delivered,978.58,0.0,36.67,48.93,1064.18,card,Port Amyhaven,2025-11-10T22:43:43,2025-11-10T22:37:43,,port amyhaven
511,78,45,2025-06-07T14:05:21,delivered,501.45,0.0,64.29,25.07,590.81,cash,Montgomerytown,2025-06-07T14:25:21,2025-06-07T14:21:21,,montgomerytown
512,90,6,2026-03-15T14:20:08,delivered,167.65,0.0,43.88,8.38,219.91,upi,Morrisbury,2026-03-15T15:11:08,,,morrisbury
513,76,34,2025-09-17T13:54:34,delivered,497.17,0.0,27.79,24.86,549.82,upi,South Stevenhaven,2025-09-17T14:38:34,2025-09-17T14:29:34,,south stevenhaven
514,52,15,2025-05-12T13:23:03,delivered,215.06,0.0,30.4,10.75,256.21,upi,Garciaville,2025-05-12T14:00:03,2025-05-12T14:03:03,,garciaville
515,57,43,2025-07-17T20:15:11,cancelled,133.11,0.0,23.84,6.66,163.61,cash,North Tylerchester,2025-07-17T20:49:11,2025-07-17T20:42:11,restaurant_unavailable,north tylerchester
516,63,16,2024-12-11T20:46:40,delivered,754.92,0.0,36.54,37.75,829.21,cash,Lisahaven,2024-12-11T21:17:40,2024-12-11T21:00:40,,lisahaven
517,62,37,2026-02-11T19:36:16,delivered,392.62,0.0,45.05,19.63,457.3,cash,Ortizmouth,2026-02-11T20:20:16,2026-02-11T20:00:16,,ortizmouth
518,96,44,2024-10-01T19:18:17,delivered,329.87,0.0,29.4,16.49,375.76,cash,East Williamport,2024-10-01T19:56:17,2024-10-01T19:56:17,,east williamport
519,76,3,2025-06-22T14:40:38,delivered,1022.12,103.33,44.08,51.11,1013.98,upi,South Stevenhaven,2025-06-22T15:00:38,2025-06-22T14:59:38,,south stevenhaven
520,22,12,2026-06-02T12:13:47,delivered,533.94,0.0,20.0,26.7,580.64,upi,West Matthew,2026-06-02T12:48:47,2026-06-02T12:37:47,,west matthew
521,32,50,2025-08-07T13:58:34,delivered,2672.08,0.0,20.0,133.6,2825.68,cash,Wilsonland,2025-08-07T14:41:34,2025-08-07T14:38:34,,wilsonland
522,27,43,2025-02-24T18:34:25,delivered,333.36,0.0,64.14,16.67,414.17,upi,Alexanderchester,2025-02-24T19:08:25,2025-02-24T19:05:25,,alexanderchester
523,61,20,2025-07-02T19:12:40,delivered,185.54,0.0,56.32,9.28,251.14,cash,West Cassidy,2025-07-02T19:42:40,2025-07-02T19:28:40,,west cassidy
524,54,20,2025-07-24T19:35:32,delivered,614.94,0.0,48.21,30.75,693.9,upi,Dannyview,2025-07-24T20:05:32,2025-07-24T20:02:32,,dannyview
525,99,32,2026-02-26T21:29:32,cancelled,386.86,0.0,53.17,19.34,459.37,upi,East Sharonville,2026-02-26T22:11:32,2026-02-26T22:07:32,customer_request,east sharonville
526,29,43,2025-02-22T19:07:45,delivered,738.97,0.0,34.2,36.95,810.12,upi,Freemanbury,2025-02-22T19:41:45,2025-02-22T19:42:45,,freemanbury
527,50,25,2026-05-04T11:46:10,delivered,218.42,0.0,36.8,10.92,266.14,card,East Josephberg,2026-05-04T12:20:10,2026-05-04T12:56:10,,east josephberg
528,49,30,2024-09-09T20:16:36,delivered,934.9,0.0,42.46,46.75,1024.11,card,East Kristin,2024-09-09T21:06:36,2024-09-09T21:00:36,,east kristin
529,69,11,2024-12-12T20:18:54,delivered,1235.4,0.0,46.84,61.77,1344.01,upi,Kristinastad,2024-12-12T21:16:54,2024-12-12T21:04:54,,kristinastad
530,96,29,2024-11-01T12:10:55,delivered,2529.6,0.0,49.31,126.48,2705.39,upi,East Williamport,2024-11-01T12:40:55,2024-11-01T12:36:55,,east williamport
531,96,19,2026-01-05T12:47:12,delivered,183.07,26.35,33.72,9.15,199.59,upi,East Williamport,2026-01-05T13:33:12,2026-01-05T13:29:12,,east williamport
532,100,20,2025-12-19T18:14:44,delivered,1639.84,0.0,45.19,81.99,1767.02,card,Garciafort,2025-12-19T18:44:44,2025-12-19T18:31:44,,garciafort
533,54,9,2026-04-29T18:28:05,delivered,196.62,0.0,45.44,9.83,251.89,cash,Dannyview,2026-04-29T19:01:05,2026-04-29T19:11:05,,dannyview
534,95,18,2025-12-12T13:48:26,delivered,178.95,0.0,30.43,8.95,218.33,card,Ericborough,2025-12-12T14:15:26,2025-12-12T14:06:26,,ericborough
535,48,2,2025-04-14T14:00:20,delivered,533.93,0.0,38.38,26.7,599.01,upi,Antoniostad,2025-04-14T14:39:20,2025-04-14T14:48:20,,antoniostad
536,23,47,2026-05-13T19:43:19,delivered,437.48,0.0,43.7,21.87,503.05,upi,Port Nicoleshire,2026-05-13T20:14:19,2026-05-13T20:09:19,,port nicoleshire
537,24,29,2025-04-30T19:59:54,delivered,109.91,0.0,31.71,5.5,147.12,upi,South Brittanytown,2025-04-30T20:29:54,2025-04-30T20:18:54,,south brittanytown
538,21,41,2025-11-19T20:01:52,delivered,583.95,0.0,38.35,29.2,651.5,cash,Stephaniemouth,2025-11-19T20:33:52,2025-11-19T20:38:52,,stephaniemouth
539,18,32,2025-09-27T21:46:30,delivered,203.98,0.0,35.56,10.2,249.74,card,Bradleychester,2025-09-27T22:28:30,2025-09-27T22:31:30,,bradleychester
540,27,40,2026-05-05T21:30:08,delivered,210.46,0.0,43.91,10.52,264.89,cash,Alexanderchester,2026-05-05T22:19:08,2026-05-05T22:25:08,,alexanderchester
541,92,31,2026-04-05T21:49:49,delivered,1254.97,0.0,41.54,62.75,1359.26,card,Port Amyhaven,2026-04-05T22:23:49,2026-04-05T22:02:49,,port amyhaven
542,49,40,2026-07-08T19:53:33,delivered,158.92,0.0,44.2,7.95,211.07,cash,East Kristin,2026-07-08T20:42:33,2026-07-08T20:43:33,,east kristin
543,35,44,2026-03-17T13:51:32,delivered,281.22,0.0,54.64,14.06,349.92,card,Barkerfurt,2026-03-17T14:29:32,2026-03-17T14:32:32,,barkerfurt
544,28,6,2025-06-10T19:56:01,delivered,469.05,0.0,41.29,23.45,533.79,upi,West Nicolebury,2025-06-10T20:47:01,,,west nicolebury
545,97,19,2025-01-13T12:09:12,pending,335.58,0.0,63.41,16.78,415.77,card,West Shellyfurt,2025-01-13T12:55:12,2025-01-13T12:57:12,,west shellyfurt
546,86,36,2026-01-16T20:49:22,delivered,313.51,0.0,30.57,15.68,359.76,card,Lake Janet,2026-01-16T21:42:22,2026-01-16T21:42:22,,lake janet
547,8,39,2025-03-26T14:58:37,delivered,223.95,0.0,59.17,11.2,294.32,card,Lewisberg,2025-03-26T15:36:37,2025-03-26T15:46:37,,lewisberg
548,11,41,2025-08-02T20:51:26,delivered,213.79,0.0,41.44,10.69,265.92,upi,Shawhaven,2025-08-02T21:23:26,2025-08-02T21:43:26,,shawhaven
549,62,20,2024-11-02T13:57:20,delivered,1938.61,0.0,46.82,96.93,2082.36,cash,Ortizmouth,2024-11-02T14:27:20,2024-11-02T14:27:20,,ortizmouth
550,40,46,2026-07-27T13:31:13,delivered,321.46,0.0,46.88,16.07,384.41,upi,New Patrick,2026-07-27T14:11:13,2026-07-27T14:00:13,,new patrick
551,76,38,2026-08-11T11:22:57,delivered,1113.49,0.0,52.73,55.67,1221.89,upi,South Stevenhaven,2026-08-11T11:43:57,2026-08-11T11:34:57,,south stevenhaven
552,99,44,2026-05-20T12:30:31,delivered,641.2,0.0,46.69,32.06,719.95,card,East Sharonville,2026-05-20T13:08:31,2026-05-20T13:15:31,,east sharonville
553,22,18,2024-10-11T20:37:33,delivered,1180.59,0.0,32.75,59.03,1272.37,upi,West Matthew,2024-10-11T21:04:33,2024-10-11T21:04:33,,west matthew
554,49,36,2025-07-16T13:20:00,pending,814.61,0.0,37.56,40.73,892.9,cash,East Kristin,2025-07-16T14:13:00,2025-07-16T14:09:00,,east kristin
555,32,26,2025-02-10T21:29:42,delivered,358.53,0.0,48.96,17.93,425.42,upi,Wilsonland,2025-02-10T22:12:42,2025-02-10T22:05:42,,wilsonland
556,16,1,2025-03-28T12:11:25,delivered,574.78,0.0,35.17,28.74,638.69,cash,Johnsonmouth,2025-03-28T13:04:25,2025-03-28T13:13:25,,johnsonmouth
557,35,15,2024-09-15T18:33:10,delivered,206.98,0.0,38.09,10.35,255.42,card,Barkerfurt,2024-09-15T19:10:10,2024-09-15T19:01:10,,barkerfurt
558,14,3,2025-03-10T18:26:57,delivered,177.08,0.0,23.91,8.85,209.84,cash,Jamesview,2025-03-10T18:46:57,2025-03-10T18:42:57,,jamesview
559,38,6,2025-12-21T21:25:50,delivered,229.72,0.0,42.48,11.49,283.69,cash,Lake Eric,2025-12-21T22:16:50,2025-12-21T22:15:50,,lake eric
560,23,25,2025-09-25T13:00:40,delivered,539.39,0.0,32.53,26.97,598.89,cash,Port Nicoleshire,2025-09-25T13:34:40,2025-09-25T13:44:40,,port nicoleshire
561,23,15,2025-08-01T19:53:57,delivered,201.74,0.0,31.16,10.09,242.99,upi,Port Nicoleshire,2025-08-01T20:30:57,2025-08-01T20:47:57,,port nicoleshire
562,18,6,2025-04-07T21:53:44,delivered,931.29,0.0,35.92,46.56,1013.77,upi,Bradleychester,2025-04-07T22:44:44,2025-04-07T22:46:44,,bradleychester
563,93,13,2024-12-29T21:27:42,delivered,629.16,0.0,29.5,31.46,690.12,upi,South Jonathantown,2024-12-29T22:14:42,2024-12-29T21:56:42,,south jonathantown
564,16,50,2025-12-25T19:23:37,delivered,802.85,0.0,36.86,40.14,879.85,cash,Johnsonmouth,2025-12-25T20:06:37,,,johnsonmouth
565,61,43,2026-08-02T13:40:21,delivered,285.75,0.0,49.89,14.29,349.93,upi,West Cassidy,2026-08-02T14:14:21,2026-08-02T14:14:21,,west cassidy
566,22,4,2024-11-01T11:20:47,delivered,226.0,0.0,33.86,11.3,271.16,card,West Matthew,2024-11-01T12:11:47,2024-11-01T12:35:47,,west matthew
567,95,15,2024-11-10T13:11:48,delivered,840.92,0.0,37.2,42.05,920.17,upi,Ericborough,2024-11-10T13:48:48,2024-11-10T13:49:48,,ericborough
568,9,42,2026-06-10T18:12:05,delivered,631.56,0.0,35.88,31.58,699.02,cash,East Jamesside,2026-06-10T18:46:05,2026-06-10T19:02:05,,east jamesside
569,4,20,2025-12-18T13:35:09,delivered,409.96,0.0,24.94,20.5,455.4,upi,Hurstfurt,2025-12-18T14:05:09,2025-12-18T14:14:09,,hurstfurt
570,91,21,2025-02-08T13:36:12,delivered,122.92,0.0,49.28,6.15,178.35,cash,Hannahport,2025-02-08T14:20:12,2025-02-08T14:07:12,,hannahport
571,25,25,2025-08-26T12:04:44,cancelled,860.36,0.0,31.13,43.02,934.51,card,Port Anthonybury,2025-08-26T12:38:44,2025-08-26T12:26:44,payment_failed,port anthonybury
572,4,42,2025-01-15T14:53:03,delivered,665.25,78.01,57.58,33.26,678.08,cash,Hurstfurt,2025-01-15T15:27:03,2025-01-15T15:30:03,,hurstfurt
573,81,41,2026-04-12T20:25:13,delivered,660.94,0.0,44.08,33.05,738.07,upi,South Dennisview,2026-04-12T20:57:13,2026-04-12T20:39:13,,south dennisview
574,52,25,2026-06-15T20:39:04,pending,102.55,0.0,26.57,5.13,134.25,cash,Garciaville,2026-06-15T21:13:04,2026-06-15T21:15:04,,garciaville
575,54,2,2025-07-26T21:51:26,delivered,1774.1,0.0,55.84,88.7,1918.64,upi,Dannyview,2025-07-26T22:30:26,2025-07-26T22:34:26,,dannyview
576,32,25,2024-09-26T14:23:06,delivered,205.1,0.0,41.64,10.26,257.0,card,Wilsonland,2024-09-26T14:57:06,2024-09-26T14:58:06,,wilsonland
577,29,37,2026-03-21T21:38:23,delivered,357.86,0.0,40.34,17.89,416.09,card,Freemanbury,2026-03-21T22:22:23,2026-03-21T22:27:23,,freemanbury
578,66,44,2025-03-14T14:10:57,returned,93.31,0.0,54.41,4.67,152.39,cash,Sarahchester,2025-03-14T14:48:57,2025-03-14T14:56:57,,sarahchester
579,18,19,2025-07-09T14:02:22,delivered,495.67,0.0,48.79,24.78,569.24,cash,Bradleychester,2025-07-09T14:48:22,2025-07-09T14:27:22,,bradleychester
580,11,32,2025-10-31T20:40:27,delivered,539.37,0.0,43.22,26.97,609.56,upi,Shawhaven,2025-10-31T21:22:27,2025-10-31T21:26:27,,shawhaven
581,83,26,2025-01-19T21:34:11,delivered,390.96,0.0,22.4,19.55,432.91,card,South Vicki,2025-01-19T22:17:11,2025-01-19T22:26:11,,south vicki
582,7,37,2026-05-17T13:29:11,delivered,1789.68,337.02,55.34,89.48,1597.48,card,Samuelhaven,2026-05-17T14:13:11,2026-05-17T14:04:11,,samuelhaven
583,50,9,2026-04-03T19:38:15,delivered,561.25,0.0,21.32,28.06,610.63,cash,East Josephberg,2026-04-03T20:11:15,2026-04-03T19:42:15,,east josephberg
584,35,13,2025-12-10T11:38:00,delivered,350.13,0.0,34.48,17.51,402.12,upi,Barkerfurt,2025-12-10T12:25:00,2025-12-10T12:37:00,,barkerfurt
585,77,43,2025-07-15T18:18:34,cancelled,674.11,0.0,35.87,33.71,743.69,upi,Jamesside,2025-07-15T18:52:34,2025-07-15T18:45:34,customer_request,jamesside
586,85,49,2025-12-22T21:27:39,delivered,1475.31,0.0,41.58,73.77,1590.66,card,Salaston,2025-12-22T22:03:39,2025-12-22T22:06:39,,salaston
587,6,24,2026-06-22T18:14:11,delivered,162.53,0.0,43.2,8.13,213.86,cash,West Natashaport,2026-06-22T18:37:11,2026-06-22T18:27:11,,west natashaport
588,42,33,2026-03-06T19:46:59,delivered,711.65,35.95,27.56,35.58,738.84,card,Goodville,2026-03-06T20:25:59,2026-03-06T20:31:59,,goodville
589,91,30,2025-07-26T12:28:58,cancelled,944.54,0.0,32.42,47.23,1024.19,upi,Hannahport,2025-07-26T13:18:58,2025-07-26T13:12:58,restaurant_unavailable,hannahport
590,76,39,2026-04-01T11:02:29,delivered,733.14,0.0,38.71,36.66,808.51,upi,South Stevenhaven,2026-04-01T11:40:29,2026-04-01T11:38:29,,south stevenhaven
591,95,18,2026-01-28T14:15:13,delivered,1334.77,0.0,32.33,66.74,1433.84,cash,Ericborough,2026-01-28T14:42:13,2026-01-28T14:36:13,,ericborough
592,77,32,2025-06-30T19:03:12,delivered,1083.54,0.0,48.98,54.18,1186.7,upi,Jamesside,2025-06-30T19:45:12,,,jamesside
593,66,31,2026-04-15T12:48:59,delivered,213.31,0.0,35.6,10.67,259.58,cash,Sarahchester,2026-04-15T13:22:59,2026-04-15T13:15:59,,sarahchester
594,85,45,2026-03-25T19:13:19,delivered,167.15,0.0,25.82,8.36,201.33,upi,Salaston,2026-03-25T19:33:19,2026-03-25T19:14:19,,salaston
595,73,13,2025-01-28T14:35:40,cancelled,1134.2,0.0,28.49,56.71,1219.4,cash,Nathanland,2025-01-28T15:22:40,2025-01-28T15:21:40,customer_request,nathanland
596,77,40,2025-05-25T20:57:01,delivered,1478.69,0.0,34.03,73.93,1586.65,upi,Jamesside,2025-05-25T21:46:01,2025-05-25T21:39:01,,jamesside
597,7,41,2025-08-28T19:38:51,delivered,203.96,0.0,37.88,10.2,252.04,cash,Samuelhaven,2025-08-28T20:10:51,2025-08-28T20:19:51,,samuelhaven
598,100,24,2025-06-09T14:21:02,delivered,247.23,0.0,34.37,12.36,293.96,cash,Garciafort,2025-06-09T14:44:02,2025-06-09T14:55:02,,garciafort
599,16,22,2025-11-23T19:44:24,delivered,1636.34,0.0,41.2,81.82,1759.36,upi,Johnsonmouth,2025-11-23T20:27:24,2025-11-23T20:23:24,,johnsonmouth
600,22,43,2026-05-09T11:15:04,delivered,426.16,0.0,27.69,21.31,475.16,card,West Matthew,2026-05-09T11:49:04,2026-05-09T11:56:04,,west matthew
601,88,19,2024-12-07T13:07:03,delivered,870.72,0.0,36.7,43.54,950.96,card,New Joanne,2024-12-07T13:53:03,2024-12-07T13:53:03,,new joanne
602,90,32,2024-10-03T19:37:55,delivered,891.65,0.0,21.33,44.58,957.56,card,Morrisbury,2024-10-03T20:19:55,2024-10-03T20:08:55,,morrisbury
603,69,31,2024-12-19T12:26:32,delivered,645.02,0.0,42.83,32.25,720.1,card,Kristinastad,2024-12-19T13:00:32,2024-12-19T12:48:32,,kristinastad
604,31,30,2025-05-27T13:00:47,delivered,614.54,0.0,26.46,30.73,671.73,cash,Harrytown,2025-05-27T13:50:47,2025-05-27T13:57:47,,harrytown
605,20,46,2026-01-05T20:37:10,cancelled,847.38,0.0,22.99,42.37,912.74,upi,South Robertshire,2026-01-05T21:17:10,2026-01-05T21:19:10,restaurant_unavailable,south robertshire
606,34,23,2024-10-18T13:57:11,delivered,894.92,0.0,48.79,44.75,988.46,card,Jasminemouth,2024-10-18T14:42:11,2024-10-18T14:51:11,,jasminemouth
607,63,3,2025-06-07T20:54:10,delivered,354.16,0.0,46.49,17.71,418.36,card,Lisahaven,2025-06-07T21:14:10,2025-06-07T21:14:10,,lisahaven
608,95,36,2024-12-01T11:27:39,delivered,1278.28,0.0,46.5,63.91,1388.69,cash,Ericborough,2024-12-01T12:20:39,2024-12-01T12:22:39,,ericborough
609,87,1,2025-11-12T14:35:21,pending,574.78,0.0,39.76,28.74,643.28,card,East Brent,2025-11-12T15:28:21,2025-11-12T15:28:21,,east brent
610,24,5,2025-07-29T20:48:09,delivered,853.92,0.0,40.0,42.7,936.62,cash,South Brittanytown,2025-07-29T21:08:09,2025-07-29T21:08:09,,south brittanytown
611,34,45,2025-01-28T11:09:50,delivered,167.15,0.0,52.91,8.36,228.42,upi,Jasminemouth,2025-01-28T11:29:50,2025-01-28T11:29:50,,jasminemouth
612,8,15,2025-06-19T13:44:52,delivered,814.66,0.0,28.16,40.73,883.55,card,Lewisberg,2025-06-19T14:21:52,2025-06-19T14:24:52,,lewisberg
613,8,3,2026-02-05T14:45:38,delivered,458.76,0.0,37.85,22.94,519.55,card,Lewisberg,2026-02-05T15:05:38,2026-02-05T14:48:38,,lewisberg
614,54,4,2024-11-05T18:18:20,delivered,376.28,0.0,34.78,18.81,429.87,card,Dannyview,2024-11-05T19:09:20,2024-11-05T19:14:20,,dannyview
615,26,42,2025-03-07T11:26:41,delivered,596.86,0.0,37.89,29.84,664.59,card,West Barbarafurt,2025-03-07T12:00:41,2025-03-07T11:52:41,,west barbarafurt
616,76,25,2025-12-31T18:09:55,delivered,949.59,0.0,38.66,47.48,1035.73,card,South Stevenhaven,2025-12-31T18:43:55,2025-12-31T18:42:55,,south stevenhaven
617,62,12,2025-07-16T20:13:09,delivered,1371.96,0.0,53.27,68.6,1493.83,cash,Ortizmouth,2025-07-16T20:48:09,2025-07-16T20:51:09,,ortizmouth
618,48,20,2025-03-20T11:49:25,delivered,204.98,0.0,44.7,10.25,259.93,upi,Antoniostad,2025-03-20T12:19:25,2025-03-20T12:21:25,,antoniostad
619,80,41,2026-01-03T18:36:56,delivered,1606.27,0.0,34.06,80.31,1720.64,card,Ferrellmouth,2026-01-03T19:08:56,2026-01-03T19:08:56,,ferrellmouth
620,95,8,2026-06-08T20:39:06,returned,251.1,0.0,42.42,12.55,306.07,card,Ericborough,2026-06-08T21:32:06,2026-06-08T21:19:06,,ericborough
621,57,10,2024-10-26T20:01:19,delivered,303.76,0.0,47.32,15.19,366.27,upi,North Tylerchester,2024-10-26T20:49:19,2024-10-26T20:53:19,,north tylerchester
622,74,14,2026-05-30T18:46:15,delivered,748.56,0.0,30.4,37.43,816.39,upi,Heatherfort,2026-05-30T19:21:15,2026-05-30T19:16:15,,heatherfort
623,2,49,2026-07-12T21:42:04,delivered,871.9,0.0,20.0,43.6,935.5,card,Barbaraland,2026-07-12T22:18:04,2026-07-12T22:07:04,,barbaraland
624,22,27,2026-01-01T19:45:54,delivered,158.4,0.0,36.6,7.92,202.92,card,West Matthew,2026-01-01T20:33:54,2026-01-01T20:21:54,,west matthew
625,26,30,2025-09-05T19:49:18,delivered,241.85,0.0,42.7,12.09,296.64,upi,West Barbarafurt,2025-09-05T20:39:18,2025-09-05T20:33:18,,west barbarafurt
626,11,11,2025-03-26T11:58:55,delivered,246.46,0.0,29.32,12.32,288.1,cash,Shawhaven,2025-03-26T12:56:55,2025-03-26T13:02:55,,shawhaven
627,90,28,2025-01-14T11:00:16,delivered,354.54,0.0,25.26,17.73,397.53,card,Morrisbury,2025-01-14T11:37:16,2025-01-14T11:28:16,,morrisbury
628,15,45,2024-09-21T12:48:06,delivered,334.3,0.0,39.28,16.71,390.29,cash,New Barry,2024-09-21T13:08:06,2024-09-21T13:13:06,,new barry
629,81,28,2024-11-11T21:06:52,delivered,335.19,0.0,41.5,16.76,393.45,cash,South Dennisview,2024-11-11T21:43:52,2024-11-11T21:49:52,,south dennisview
630,46,42,2024-11-14T11:39:37,delivered,448.38,43.92,35.11,22.42,461.99,card,Coffeyside,2024-11-14T12:13:37,2024-11-14T12:26:37,,coffeyside
631,22,40,2026-05-30T19:30:16,delivered,251.12,0.0,35.28,12.56,298.96,cash,West Matthew,2026-05-30T20:19:16,2026-05-30T20:11:16,,west matthew
632,80,37,2026-08-16T19:43:08,delivered,196.31,0.0,26.0,9.82,232.13,card,Ferrellmouth,2026-08-16T20:27:08,2026-08-16T20:30:08,,ferrellmouth
633,62,19,2025-10-30T19:54:10,delivered,670.56,0.0,35.05,33.53,739.14,card,Ortizmouth,2025-10-30T20:40:10,2025-10-30T20:40:10,,ortizmouth
634,79,35,2024-08-26T19:28:51,delivered,959.57,0.0,20.0,47.98,1027.55,cash,Theresaberg,2024-08-26T20:07:51,2024-08-26T20:28:51,,theresaberg
635,66,1,2026-06-19T18:04:05,delivered,1436.95,0.0,29.1,71.85,1537.9,card,Sarahchester,2026-06-19T18:57:05,2026-06-19T18:56:05,,sarahchester
636,56,47,2026-07-17T13:14:12,delivered,202.35,0.0,20.0,10.12,232.47,cash,Tuckermouth,2026-07-17T13:45:12,2026-07-17T13:39:12,,tuckermouth
637,54,37,2026-02-14T11:42:30,delivered,341.76,0.0,36.51,17.09,395.36,cash,Dannyview,2026-02-14T12:26:30,2026-02-14T12:41:30,,dannyview
638,79,1,2025-06-29T19:53:40,delivered,2011.73,0.0,35.89,100.59,2148.21,upi,Theresaberg,2025-06-29T20:46:40,,,theresaberg
639,14,34,2025-07-06T19:41:55,delivered,401.42,0.0,49.61,20.07,471.1,card,Jamesview,2025-07-06T20:25:55,2025-07-06T20:25:55,,jamesview
640,49,35,2025-02-24T14:38:20,delivered,226.72,0.0,33.64,11.34,271.7,upi,East Kristin,2025-02-24T15:17:20,2025-02-24T15:20:20,,east kristin
641,20,29,2025-02-27T21:33:39,delivered,155.43,0.0,44.73,7.77,207.93,upi,South Robertshire,2025-02-27T22:03:39,2025-02-27T22:00:39,,south robertshire
642,32,44,2025-11-29T21:38:27,delivered,467.26,0.0,39.94,23.36,530.56,cash,Wilsonland,2025-11-29T22:16:27,2025-11-29T22:19:27,,wilsonland
643,40,29,2024-11-11T11:15:13,delivered,219.82,0.0,52.35,10.99,283.16,upi,New Patrick,2024-11-11T11:45:13,2024-11-11T11:50:13,,new patrick
